"DateTime	PSNR-DateTime	PSNR-Value	PSNR-MeanA	PSNR-MeanH	PSNR-Min	PSNR-Max	PSNR-StdDevP	SSIM-DateTime	SSIM-Value	SSIM-MeanA	SSIM-MeanH	SSIM-Min	SSIM-Max	SSIM-StdDevP	VMAF-DateTime	VMAF-Value	VMAF-MeanA	VMAF-MeanH	VMAF-Min	VMAF-Max	VMAF-StdDevP	PSNR-Options	SSIM-Options	VMAF-Options	Frame	Bitrate	FileSpec	FFMetrics	FFMpeg"
"2026-04-21 12:38:10	2026-04-21 12:33:15	46.361036	48.849899	48.091430	36.880000	100.000000	7.456618	2026-04-21 12:36:26	0.994534	0.994534	0.994525	0.970915	1.000000	0.002904											1920x1080-23.98p, yuv420p10le (tv)	3151	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(443).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 12:38:10	2026-04-21 12:33:23	46.645237	48.691272	48.035947	38.000000	100.000000	7.101389	2026-04-21 12:36:34	0.994306	0.994306	0.994300	0.975678	1.000000	0.002552											1920x1080-23.98p, yuv420p10le (tv)	2920	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(444).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 12:38:10	2026-04-21 12:33:31	46.632214	48.686788	48.028451	38.010000	100.000000	7.115184	2026-04-21 12:36:42	0.994293	0.994293	0.994286	0.975588	1.000000	0.002567											1920x1080-23.98p, yuv420p10le (tv)	2907	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(445).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 12:38:10	2026-04-21 12:33:39	46.642291	48.690063	48.033862	38.030000	100.000000	7.105989	2026-04-21 12:36:50	0.994303	0.994303	0.994297	0.975809	1.000000	0.002553											1920x1080-23.98p, yuv420p10le (tv)	2909	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(446).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 12:38:10	2026-04-21 12:33:47	46.899701	49.302746	48.574395	37.990000	100.000000	7.345063	2026-04-21 12:36:59	0.994906	0.994906	0.994899	0.976248	1.000000	0.002552											1920x1080-23.98p, yuv420p10le (tv)	3357	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(447).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 12:38:10	2026-04-21 12:33:55	46.138899	48.274442	47.590126	36.920000	100.000000	7.215038	2026-04-21 12:37:06	0.993931	0.993931	0.993923	0.970402	1.000000	0.002925											1920x1080-23.98p, yuv420p10le (tv)	2726	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(448).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 12:38:10	2026-04-21 12:34:03	46.567768	48.614758	47.957703	37.980000	100.000000	7.111063	2026-04-21 12:37:14	0.994215	0.994215	0.994208	0.975406	1.000000	0.002602											1920x1080-23.98p, yuv420p10le (tv)	2852	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(449).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 12:38:10	2026-04-21 12:34:11	46.616758	48.662676	48.006540	38.000000	100.000000	7.106435	2026-04-21 12:37:22	0.994276	0.994276	0.994269	0.975551	1.000000	0.002567											1920x1080-23.98p, yuv420p10le (tv)	2881	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(450).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 12:38:10	2026-04-21 12:34:19	46.659669	48.710459	48.054103	38.000000	100.000000	7.105440	2026-04-21 12:37:30	0.994322	0.994322	0.994316	0.975632	1.000000	0.002551											1920x1080-23.98p, yuv420p10le (tv)	2943	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(451).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 12:38:10	2026-04-21 12:34:27	46.562744	48.600859	47.945193	37.730000	100.000000	7.107121	2026-04-21 12:37:38	0.994204	0.994204	0.994197	0.974229	1.000000	0.002634											1920x1080-23.98p, yuv420p10le (tv)	2790	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(452).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 12:38:10	2026-04-21 12:34:35	46.654527	48.696274	48.041391	37.950000	100.000000	7.101518	2026-04-21 12:37:46	0.994305	0.994305	0.994298	0.975355	1.000000	0.002557											1920x1080-23.98p, yuv420p10le (tv)	2885	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(453).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 12:38:10	2026-04-21 12:34:43	46.628464	48.680803	48.023823	38.040000	100.000000	7.108263	2026-04-21 12:37:54	0.9943	0.994300	0.994293	0.975936	1.000000	0.002557											1920x1080-23.98p, yuv420p10le (tv)	2934	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(454).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 12:38:10	2026-04-21 12:34:50	46.630734	48.671151	48.016009	37.940000	100.000000	7.103368	2026-04-21 12:38:02	0.994281	0.994281	0.994275	0.975376	1.000000	0.002565											1920x1080-23.98p, yuv420p10le (tv)	2859	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(455).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 12:38:10	2026-04-21 12:34:58	46.665873	48.711116	48.055573	37.950000	100.000000	7.103603	2026-04-21 12:38:10	0.994318	0.994318	0.994311	0.975332	1.000000	0.002556											1920x1080-23.98p, yuv420p10le (tv)	2914	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(456).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 15:35:17	2026-04-21 15:28:54	46.554985	48.596528	47.940093	37.740000	100.000000	7.109822	2026-04-21 15:32:10	0.9942	0.994200	0.994193	0.974340	1.000000	0.002637											1920x1080-23.98p, yuv420p10le (tv)	2808	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(457).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 15:35:17	2026-04-21 15:29:02	46.557393	48.589524	47.934698	37.720000	100.000000	7.105213	2026-04-21 15:32:18	0.994185	0.994185	0.994178	0.974027	1.000000	0.002636											1920x1080-23.98p, yuv420p10le (tv)	2750	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(458).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 15:35:17	2026-04-21 15:29:10	46.58163	48.623942	47.967710	37.920000	100.000000	7.108472	2026-04-21 15:32:26	0.994223	0.994223	0.994217	0.975005	1.000000	0.002599											1920x1080-23.98p, yuv420p10le (tv)	2827	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(459).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 15:35:17	2026-04-21 15:29:18	46.100206	48.232499	47.547935	36.900000	100.000000	7.217735	2026-04-21 15:32:34	0.993883	0.993883	0.993874	0.970225	1.000000	0.002936											1920x1080-23.98p, yuv420p10le (tv)	2676	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(460).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 15:35:17	2026-04-21 15:29:27	46.842669	49.245214	48.515290	37.920000	100.000000	7.353821	2026-04-21 15:32:42	0.994843	0.994843	0.994836	0.975898	1.000000	0.002585											1920x1080-23.98p, yuv420p10le (tv)	3271	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(461).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 15:35:17	2026-04-21 15:29:35	46.794924	49.187981	48.458438	37.700000	100.000000	7.355345	2026-04-21 15:32:50	0.994798	0.994798	0.994791	0.974693	1.000000	0.002616											1920x1080-23.98p, yuv420p10le (tv)	3165	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(462).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 15:35:17	2026-04-21 15:29:43	46.324276	48.817198	48.056348	36.900000	100.000000	7.468157	2026-04-21 15:32:59	0.994497	0.994497	0.994488	0.971058	1.000000	0.002914											1920x1080-23.98p, yuv420p10le (tv)	3069	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(463).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 15:35:17	2026-04-21 15:29:52	46.581691	48.621540	47.965864	37.930000	100.000000	7.106270	2026-04-21 15:33:07	0.994222	0.994222	0.994215	0.975098	1.000000	0.002598											1920x1080-23.98p, yuv420p10le (tv)	2827	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(464).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 15:35:17	2026-04-21 15:30:00	46.100128	48.232631	47.548048	36.900000	100.000000	7.217688	2026-04-21 15:33:15	0.993881	0.993881	0.993872	0.970260	1.000000	0.002937											1920x1080-23.98p, yuv420p10le (tv)	2674	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(465).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 15:35:17	2026-04-21 15:30:04	47.732195	50.851015	49.819676	36.900000	100.000000	9.163484	2026-04-21 15:33:18	0.994797	0.994797	0.994790	0.970225	1.000000	0.002656											1920x1080-23.98p, yuv420p10le (tv)	1890	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(466).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 15:35:17	2026-04-21 15:30:12	46.098891	48.231043	47.546932	36.900000	100.000000	7.214600	2026-04-21 15:33:26	0.993882	0.993882	0.993874	0.970225	1.000000	0.002937											1920x1080-23.98p, yuv420p10le (tv)	2683	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(467).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 15:35:17	2026-04-21 15:30:28	48.554602	50.436725	50.049625	36.900000	100.000000	5.014521	2026-04-21 15:33:43	0.994726	0.994726	0.994722	0.970225	1.000000	0.002108											1920x1080-23.98p, yuv420p10le (tv)	1301	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(468).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 15:35:17	2026-04-21 15:30:32	48.251431	51.230195	50.236815	38.000000	100.000000	9.044732	2026-04-21 15:33:46	0.995124	0.995124	0.995119	0.975678	1.000000	0.002303											1920x1080-23.98p, yuv420p10le (tv)	2052	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(469).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 15:35:17	2026-04-21 15:30:40	46.643737	48.691526	48.035328	38.000000	100.000000	7.105800	2026-04-21 15:33:54	0.994306	0.994306	0.994299	0.975678	1.000000	0.002554											1920x1080-23.98p, yuv420p10le (tv)	2913	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(470).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 15:35:17	2026-04-21 15:30:48	46.139458	48.279680	47.594290	36.920000	100.000000	7.218847	2026-04-21 15:34:03	0.993932	0.993932	0.993923	0.970585	1.000000	0.002933											1920x1080-23.98p, yuv420p10le (tv)	2749	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(471).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 15:35:17	2026-04-21 15:30:56	46.361241	48.851446	48.092836	36.880000	100.000000	7.457130	2026-04-21 15:34:11	0.994535	0.994535	0.994526	0.970915	1.000000	0.002908											1920x1080-23.98p, yuv420p10le (tv)	3142	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(472).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 15:35:17	2026-04-21 15:31:05	46.790972	49.186521	48.457665	37.730000	100.000000	7.349153	2026-04-21 15:34:19	0.994803	0.994803	0.994796	0.974928	1.000000	0.002622											1920x1080-23.98p, yuv420p10le (tv)	3224	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(473).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 15:35:17	2026-04-21 15:31:13	46.554902	48.596503	47.940066	37.740000	100.000000	7.109831	2026-04-21 15:34:27	0.9942	0.994200	0.994193	0.974340	1.000000	0.002637											1920x1080-23.98p, yuv420p10le (tv)	2808	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(474).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 15:35:17	2026-04-21 15:31:21	46.1511	48.287821	47.603339	36.910000	100.000000	7.215503	2026-04-21 15:34:35	0.993947	0.993947	0.993938	0.970580	1.000000	0.002918											1920x1080-23.98p, yuv420p10le (tv)	2714	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(476).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 15:35:17	2026-04-21 15:31:29	46.166432	48.298478	47.615118	36.930000	100.000000	7.211541	2026-04-21 15:34:43	0.993966	0.993966	0.993957	0.970669	1.000000	0.002905											1920x1080-23.98p, yuv420p10le (tv)	2706	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(477).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 15:35:17	2026-04-21 15:31:37	46.127065	48.260007	47.575800	36.910000	100.000000	7.215712	2026-04-21 15:34:52	0.993917	0.993917	0.993908	0.970276	1.000000	0.002922											1920x1080-23.98p, yuv420p10le (tv)	2699	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(478).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 15:35:17	2026-04-21 15:31:45	46.350224	48.840497	48.081060	36.910000	100.000000	7.461537	2026-04-21 15:35:00	0.994524	0.994524	0.994516	0.971104	1.000000	0.002900											1920x1080-23.98p, yuv420p10le (tv)	3096	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(479).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 15:35:17	2026-04-21 15:31:54	46.887706	49.285273	48.557352	37.940000	100.000000	7.344981	2026-04-21 15:35:08	0.994886	0.994886	0.994880	0.975992	1.000000	0.002559											1920x1080-23.98p, yuv420p10le (tv)	3304	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(480).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 15:35:17	2026-04-21 15:32:02	46.63116	48.671324	48.016220	37.940000	100.000000	7.103243	2026-04-21 15:35:17	0.994281	0.994281	0.994275	0.975376	1.000000	0.002565											1920x1080-23.98p, yuv420p10le (tv)	2859	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(481).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 16:07:43	2026-04-21 16:04:40	46.140058	48.271105	47.587266	36.930000	100.000000	7.214559	2026-04-21 16:06:15	0.993932	0.993932	0.993923	0.970710	1.000000	0.002908											1920x1080-23.98p, yuv420p10le (tv)	2667	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(482).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 16:07:43	2026-04-21 16:04:48	46.156264	48.281630	47.599285	36.940000	100.000000	7.209317	2026-04-21 16:06:23	0.993951	0.993951	0.993943	0.970661	1.000000	0.002895											1920x1080-23.98p, yuv420p10le (tv)	2658	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(483).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 16:07:43	2026-04-21 16:04:56	46.100162	48.232499	47.547926	36.900000	100.000000	7.217763	2026-04-21 16:06:31	0.993883	0.993883	0.993874	0.970225	1.000000	0.002936											1920x1080-23.98p, yuv420p10le (tv)	2676	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(484).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 16:07:43	2026-04-21 16:05:04	46.324351	48.817216	48.056373	36.900000	100.000000	7.468135	2026-04-21 16:06:39	0.994497	0.994497	0.994488	0.971058	1.000000	0.002914											1920x1080-23.98p, yuv420p10le (tv)	3069	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(485).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 16:07:43	2026-04-21 16:05:12	46.842669	49.245214	48.515290	37.920000	100.000000	7.353821	2026-04-21 16:06:47	0.994843	0.994843	0.994836	0.975898	1.000000	0.002585											1920x1080-23.98p, yuv420p10le (tv)	3271	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(486).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 16:07:43	2026-04-21 16:05:20	46.581691	48.624004	47.967770	37.920000	100.000000	7.108476	2026-04-21 16:06:55	0.994223	0.994223	0.994217	0.975005	1.000000	0.002599											1920x1080-23.98p, yuv420p10le (tv)	2827	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(487).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 16:07:43	2026-04-21 16:05:28	46.11271	48.242409	47.558502	36.930000	100.000000	7.215421	2026-04-21 16:07:03	0.993898	0.993898	0.993890	0.970410	1.000000	0.002922											1920x1080-23.98p, yuv420p10le (tv)	2640	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(488).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 16:07:43	2026-04-21 16:05:35	46.127623	48.252273	47.569537	36.940000	100.000000	7.211552	2026-04-21 16:07:11	0.993915	0.993915	0.993906	0.970602	1.000000	0.002909											1920x1080-23.98p, yuv420p10le (tv)	2634	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(489).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 16:07:43	2026-04-21 16:05:43	46.100268	48.234265	47.549304	36.910000	100.000000	7.219094	2026-04-21 16:07:19	0.993881	0.993881	0.993873	0.970228	1.000000	0.002937											1920x1080-23.98p, yuv420p10le (tv)	2674	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(490).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 16:07:43	2026-04-21 16:05:51	46.58478	48.625454	47.969676	37.910000	100.000000	7.106630	2026-04-21 16:07:27	0.994226	0.994226	0.994219	0.974856	1.000000	0.002598											1920x1080-23.98p, yuv420p10le (tv)	2831	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(491).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 16:07:43	2026-04-21 16:05:59	46.645237	48.691272	48.035947	38.000000	100.000000	7.101389	2026-04-21 16:07:35	0.994306	0.994306	0.994300	0.975678	1.000000	0.002552											1920x1080-23.98p, yuv420p10le (tv)	2920	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(492).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-21 16:07:43	2026-04-21 16:06:07	46.695642	48.510653	48.032555	38.010000	100.000000	5.451659	2026-04-21 16:07:43	0.99439	0.994390	0.994383	0.975825	1.000000	0.002546											1920x1080-23.98p, yuv420p10le (tv)	2934	F:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(493).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-22 09:27:33	2026-04-22 09:21:44	46.138511	48.273942	47.589623	36.920000	100.000000	7.215089	2026-04-22 09:24:44	0.993931	0.993931	0.993922	0.970402	1.000000	0.002925											1920x1080-23.98p, yuv420p10le (tv)	2725	E:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(325).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-22 09:27:33	2026-04-22 09:21:52	46.138976	48.276187	47.591395	36.920000	100.000000	7.216898	2026-04-22 09:24:52	0.993931	0.993931	0.993922	0.970421	1.000000	0.002928											1920x1080-23.98p, yuv420p10le (tv)	2728	E:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(326).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-22 09:27:33	2026-04-22 09:22:00	46.139166	48.276236	47.591464	36.920000	100.000000	7.216831	2026-04-22 09:25:00	0.993931	0.993931	0.993922	0.970421	1.000000	0.002927											1920x1080-23.98p, yuv420p10le (tv)	2728	E:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(327).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-22 09:27:33	2026-04-22 09:22:08	46.139726	48.276441	47.591737	36.930000	100.000000	7.216534	2026-04-22 09:25:08	0.993932	0.993932	0.993923	0.970580	1.000000	0.002925											1920x1080-23.98p, yuv420p10le (tv)	2727	E:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(328).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-22 09:27:33	2026-04-22 09:22:17	46.361132	48.848978	48.090458	36.880000	100.000000	7.457964	2026-04-22 09:25:16	0.994535	0.994535	0.994526	0.971020	1.000000	0.002896											1920x1080-23.98p, yuv420p10le (tv)	3120	E:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(329).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-22 09:27:33	2026-04-22 09:22:25	46.361356	48.850834	48.092036	36.890000	100.000000	7.458768	2026-04-22 09:25:25	0.994534	0.994534	0.994526	0.971042	1.000000	0.002900											1920x1080-23.98p, yuv420p10le (tv)	3122	E:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(330).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-22 09:27:33	2026-04-22 09:22:33	46.360679	48.849819	48.091100	36.900000	100.000000	7.458538	2026-04-22 09:25:33	0.994534	0.994534	0.994525	0.971058	1.000000	0.002900											1920x1080-23.98p, yuv420p10le (tv)	3121	E:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(331).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-22 09:27:33	2026-04-22 09:22:41	45.985912	48.041109	47.372206	36.880000	100.000000	7.167201	2026-04-22 09:25:41	0.993666	0.993666	0.993657	0.969874	1.000000	0.002972											1920x1080-23.98p, yuv420p10le (tv)	2593	E:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(332).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-22 09:27:33	2026-04-22 09:22:49	46.100392	48.232346	47.547915	36.910000	100.000000	7.217136	2026-04-22 09:25:49	0.99388	0.993880	0.993871	0.970341	1.000000	0.002938											1920x1080-23.98p, yuv420p10le (tv)	2674	E:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(333).mkv	1.5	7.1-full_build-www.gyan.dev"
"2026-04-22 09:27:33	2026-04-22 09:22:57	46.100131	48.232621	47.548033	36.900000	100.000000	7.217698	2026-04-22 09:25:56	0.993881	0.993881	0.993872	0.970260	1.000000	0.002937											1920x1080-23.98p, yuv420p10le (tv)	2674	E:\Convert\files\[DC] Make Heroine ga Oosugiru - 07_Telegram_HEVC(334).mkv	1.5	7.1-full_build-www.gyan.dev"
